,ID,Name,Status,Latitude,Longitude,Maximum.Wind,date_time,diff,rapid_int,i,n,persistence,product,Initial.Max,speed,speed_z,speed_m,Jday,Maximum.Wind_p,Latitude_p,Longitude_p
8762,AL131996,              MARCO, TS,15.6,-76.5,50,11/21/1996 18:00,5,0,34,54,5,325,65,5.809226211,0.020095812,9.266243887,72,50,15.3,-76.6
8763,AL131996,              MARCO, TS,15.8,-76.3,55,11/22/1996 0:00,10,0,35,54,5,325,65,5.352751373,0.020340283,9.266243887,73,50,15.6,-76.5
8764,AL131996,              MARCO, TS,15.9,-76,55,11/22/1996 6:00,10,0,36,54,5,325,65,5.351457226,0.020583764,9.266243887,73,55,15.8,-76.3
8765,AL131996,              MARCO, TS,15.9,-75.4,60,11/22/1996 12:00,10,0,37,54,5,325,65,5.254697748,0.020947102,9.266243887,73,55,15.9,-76
8766,AL131996,              MARCO, TS,15.9,-75,50,11/22/1996 18:00,0,0,38,54,5,325,65,8.07587637,0.02118805,9.266243887,73,60,15.9,-75.4
8773,AL131996,              MARCO, TS,16,-78,35,11/24/1996 12:00,0,0,45,54,0,0,65,19.81619548,0.020947102,9.266243887,75,30,15.9,-77
8774,AL131996,              MARCO, TS,16,-78.9,35,11/24/1996 18:00,5,0,46,54,5,325,65,17.9194699,0.02118805,9.266243887,75,35,16,-78
8775,AL131996,              MARCO, TS,16.7,-80.2,45,11/25/1996 0:00,15,0,47,54,5,325,65,16.95335163,0.021308139,9.266243887,76,35,16,-78.9
8776,AL131996,              MARCO, TS,17.5,-81.5,50,11/25/1996 6:00,20,0,48,54,10,650,65,20.6084742,0.021427966,9.266243887,76,45,16.7,-80.2
8777,AL131996,              MARCO, TS,18.3,-82.6,55,11/25/1996 12:00,20,0,49,54,15,975,65,26.93274147,0.021427966,9.266243887,76,50,17.5,-81.5
8778,AL131996,              MARCO, TS,19.2,-83.5,45,11/25/1996 18:00,10,0,50,54,10,650,65,25.87696546,0.022259374,9.266243887,76,55,18.3,-82.6
8783,AL131998,              MITCH, TD,11.6,-76.1,30,10/22/1998 0:00,NA,NA,1,75,NA,NA,NA,NA,NA,NA,41,NA,NA,NA
8784,AL131998,              MITCH, TD,11.9,-77.1,30,10/22/1998 6:00,NA,NA,2,75,NA,NA,30,107.3943108,0.026099744,9.266243887,41,30,11.6,-76.1
8785,AL131998,              MITCH, TD,12,-77.9,30,10/22/1998 12:00,NA,NA,3,75,NA,NA,30,98.9810693,0.025556775,9.266243887,41,30,11.9,-77.1
8786,AL131998,              MITCH, TS,11.6,-77.9,35,10/22/1998 18:00,NA,NA,4,75,0,0,30,16.74213776,0.015929636,9.266243887,41,30,12,-77.9
8787,AL131998,              MITCH, TS,11.8,-77.6,40,10/23/1998 0:00,10,0,5,75,5,175,35,7.771817154,0.016317955,9.266243887,42,35,11.6,-77.9
8788,AL131998,              MITCH, TS,12.2,-77.6,45,10/23/1998 6:00,15,0,6,75,10,400,40,3.291448579,0.016447002,9.266243887,42,40,11.8,-77.6
8789,AL131998,              MITCH, TS,12.5,-77.8,45,10/23/1998 12:00,15,0,7,75,10,450,45,6.189492216,0.015929636,9.266243887,42,45,12.2,-77.6
8790,AL131998,              MITCH, TS,12.9,-78,50,10/23/1998 18:00,15,0,8,75,5,225,45,6.734637734,0.016188713,9.266243887,42,45,12.5,-77.8
8791,AL131998,              MITCH, TS,13.4,-77.9,55,10/24/1998 0:00,15,0,9,75,5,250,50,7.427131744,0.01670449,9.266243887,43,50,12.9,-78
8792,AL131998,              MITCH, HU,13.9,-77.8,65,10/24/1998 6:00,20,0,10,75,10,550,55,8.388369639,0.017089189,9.266243887,43,55,13.4,-77.9
8793,AL131998,              MITCH, HU,14.5,-77.9,75,10/24/1998 12:00,30,1,11,75,15,975,65,9.439981536,0.017599199,9.266243887,43,65,13.9,-77.8
8794,AL131998,              MITCH, HU,15,-78.1,90,10/24/1998 18:00,40,1,12,75,20,1500,75,10.19286828,0.018231874,9.266243887,43,75,14.5,-77.9
8795,AL131998,              MITCH, HU,15.5,-78.4,100,10/25/1998 0:00,45,1,13,75,25,2250,90,10.54233392,0.018858997,9.266243887,44,90,15,-78.1
8796,AL131998,              MITCH, HU,16,-78.9,105,10/25/1998 6:00,40,1,14,75,25,2500,100,10.29031249,0.019603941,9.266243887,44,100,15.5,-78.4
8797,AL131998,              MITCH, HU,16.2,-79.6,115,10/25/1998 12:00,40,1,15,75,15,1575,105,11.69998342,0.020218171,9.266243887,44,105,16,-78.9
8798,AL131998,              MITCH, HU,16.4,-80.3,125,10/25/1998 18:00,35,1,16,75,15,1725,115,12.50963441,0.020826241,9.266243887,44,115,16.2,-79.6
8799,AL131998,              MITCH, HU,16.4,-81,130,10/26/1998 0:00,30,1,17,75,20,2500,125,12.99729086,0.021427966,9.266243887,45,125,16.4,-80.3
8800,AL131998,              MITCH, HU,16.4,-81.8,135,10/26/1998 6:00,30,1,18,75,15,1950,130,12.58843691,0.021666838,9.266243887,45,130,16.4,-81
8801,AL131998,              MITCH, HU,16.6,-82.6,145,10/26/1998 12:00,30,1,19,75,10,1350,135,13.33382552,0.021904657,9.266243887,45,135,16.4,-81.8
8802,AL131998,              MITCH, HU,16.9,-83.1,155,10/26/1998 18:00,30,1,20,75,15,2175,145,14.33569979,0.021904657,9.266243887,45,145,16.6,-82.6
8803,AL131998,              MITCH, HU,17.2,-83.8,155,10/27/1998 0:00,25,0,21,75,20,3100,155,12.4362496,0.021904657,9.266243887,46,155,16.9,-83.1
8804,AL131998,              MITCH, HU,17.3,-84.4,150,10/27/1998 6:00,15,0,22,75,10,1550,155,12.00430849,0.022141405,9.266243887,46,155,17.2,-83.8
8819,AL131998,              MITCH, TS,14.5,-87.7,40,10/31/1998 6:00,-10,0,37,75,0,0,155,9.294399792,0.02046215,9.266243887,50,45,14.7,-87
8826,AL131998,              MITCH, TS,19.6,-91.4,40,11/3/1998 18:00,20,0,51,75,5,775,155,11.51915864,0.025116786,9.266243887,53,25,19.4,-92.1
8827,AL131998,              MITCH, TS,20,-90.6,35,11/4/1998 0:00,15,0,52,75,20,3100,155,11.69385145,0.025227246,9.266243887,54,40,19.6,-91.4
8828,AL131998,              MITCH, TD,20.8,-89.6,30,11/4/1998 6:00,10,0,53,75,10,1550,155,14.21783393,0.025337399,9.266243887,54,35,20,-90.6
8830,AL131998,              MITCH, TS,23.3,-86.5,40,11/4/1998 18:00,0,0,55,75,5,775,155,26.64151147,0.025991782,9.266243887,54,40,21.8,-88.2
8831,AL131998,              MITCH, TS,24.8,-84.8,45,11/5/1998 0:00,10,0,56,75,10,1550,155,35.2888913,0.026846505,9.266243887,55,40,23.3,-86.5
8832,AL131998,              MITCH, TS,25.6,-83.1,50,11/5/1998 6:00,20,0,57,75,5,775,155,40.12128438,0.02788539,9.266243887,55,45,24.8,-84.8
8833,AL131998,              MITCH, TS,26.6,-81.3,55,11/5/1998 12:00,15,0,58,75,10,1550,155,35.72862585,0.029379621,9.266243887,55,50,25.6,-83.1
8834,AL131999,              IRENE, TD,17.3,-83.3,30,10/13/1999 6:00,NA,NA,4,29,0,0,20,12.99434962,0.021308139,9.266243887,32,20,16.7,-83.2
8835,AL131999,              IRENE, TS,18.5,-83.4,35,10/13/1999 12:00,15,0,5,29,10,300,30,8.753711076,0.021904657,9.266243887,32,30,17.3,-83.3
8836,AL131999,              IRENE, TS,19.8,-83.6,45,10/13/1999 18:00,25,0,6,29,15,525,35,16.77251321,0.022259374,9.266243887,32,35,18.5,-83.4
8837,AL131999,              IRENE, TS,20.7,-83.6,55,10/14/1999 0:00,35,1,7,29,15,675,45,23.31500778,0.02296145,9.266243887,33,45,19.8,-83.6
8838,AL131999,              IRENE, TS,21,-83.6,60,10/14/1999 6:00,30,1,8,29,20,1100,55,20.46034673,0.024335072,9.266243887,33,55,20.7,-83.6
8839,AL131999,              IRENE, TS,22.4,-82.4,60,10/14/1999 18:00,25,0,9,29,15,900,60,11.11949266,0.025774907,9.266243887,33,60,21,-83.6
8840,AL131999,              IRENE, TS,23.1,-82.6,60,10/15/1999 0:00,15,0,10,29,5,300,60,18.84394197,0.026740797,9.266243887,34,60,22.4,-82.4
8841,AL131999,              IRENE, HU,23.8,-82.2,65,10/15/1999 6:00,10,0,11,29,0,0,60,21.26984805,0.02705694,9.266243887,34,60,23.1,-82.6
8842,AL131999,              IRENE, HU,24.4,-81.8,65,10/15/1999 12:00,5,0,12,29,5,325,65,13.0842522,0.02849249,9.266243887,34,65,23.8,-82.2
8843,AL131999,              IRENE, HU,25.1,-81.3,65,10/15/1999 18:00,5,0,13,29,5,325,65,13.82550632,0.029184957,9.266243887,34,65,24.4,-81.8
8844,AL131999,              IRENE, HU,26.1,-80.6,65,10/16/1999 0:00,5,0,14,29,0,0,65,14.23865627,0.029859996,9.266243887,35,65,25.1,-81.3
8845,AL131999,              IRENE, HU,27,-80.2,65,10/16/1999 6:00,0,0,15,29,0,0,65,18.68894666,0.030424425,9.266243887,35,65,26.1,-80.6
8846,AL131999,              IRENE, HU,27.8,-80.1,65,10/16/1999 12:00,0,0,16,29,0,0,65,19.8446583,0.03106604,9.266243887,35,65,27,-80.2
8847,AL131999,              IRENE, HU,28.6,-79.9,65,10/16/1999 18:00,0,0,17,29,0,0,65,16.28494162,0.031950361,9.266243887,35,65,27.8,-80.1
8848,AL131999,              IRENE, HU,29.4,-79.8,65,10/17/1999 0:00,0,0,18,29,0,0,65,15.02850811,0.032712993,9.266243887,36,65,28.6,-79.9
8849,AL131999,              IRENE, HU,30.2,-79.8,65,10/17/1999 6:00,0,0,19,29,0,0,65,15.02551749,0.033363805,9.266243887,36,65,29.4,-79.8
8850,AL131999,              IRENE, HU,31.2,-79.7,65,10/17/1999 12:00,0,0,20,29,0,0,65,14.84794993,0.033988597,9.266243887,36,65,30.2,-79.8
8851,AL131999,              IRENE, HU,32.2,-79,70,10/17/1999 18:00,5,0,21,29,0,0,65,16.69841239,0.034586883,9.266243887,36,65,31.2,-79.7
8852,AL131999,              IRENE, HU,33.4,-77.4,80,10/18/1999 0:00,15,0,22,29,5,350,70,19.58699155,0.035158197,9.266243887,37,70,32.2,-79
8853,AL131999,              IRENE, HU,34.8,-75.2,95,10/18/1999 6:00,30,1,23,29,15,1200,80,27.20296395,0.03583373,9.266243887,37,80,33.4,-77.4
8854,AL131999,              IRENE, HU,36.8,-71.6,90,10/18/1999 12:00,25,0,24,29,25,2375,95,37.97574107,0.036465601,9.266243887,37,95,34.8,-75.2
8855,AL131999,              IRENE, HU,39,-67.4,80,10/18/1999 18:00,10,0,25,29,10,950,95,54.07455244,0.037165132,9.266243887,37,90,36.8,-71.6
8857,AL132000,              ISAAC, TD,11.5,-23,30,9/21/2000 12:00,NA,NA,1,52,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
8858,AL132000,              ISAAC, TD,11.9,-24.5,30,9/21/2000 18:00,NA,NA,2,52,NA,NA,30,389.7545482,0.04021185,9.266243887,11,30,11.5,-23
8859,AL132000,              ISAAC, TS,12.3,-25.9,35,9/22/2000 0:00,NA,NA,3,52,NA,NA,30,393.994445,0.039549471,9.266243887,12,30,11.9,-24.5
8860,AL132000,              ISAAC, TS,12.7,-27.2,40,9/22/2000 6:00,NA,NA,4,52,5,175,35,27.31921292,0.015799802,9.266243887,12,35,12.3,-25.9
8861,AL132000,              ISAAC, TS,13.1,-28.7,45,9/22/2000 12:00,15,0,5,52,10,400,40,25.54355381,0.016317955,9.266243887,12,40,12.7,-27.2
8862,AL132000,              ISAAC, TS,13.5,-30.1,45,9/22/2000 18:00,15,0,6,52,10,450,45,26.37359708,0.016832927,9.266243887,12,45,13.1,-28.7
8863,AL132000,              ISAAC, TS,13.7,-31.2,50,9/23/2000 0:00,15,0,7,52,5,225,45,27.20196329,0.017344618,9.266243887,13,45,13.5,-30.1
8864,AL132000,              ISAAC, TS,13.9,-32.3,55,9/23/2000 6:00,15,0,8,52,5,250,50,23.2104465,0.017852925,9.266243887,13,50,13.7,-31.2
8865,AL132000,              ISAAC, HU,14.3,-33.2,70,9/23/2000 12:00,25,0,9,52,10,550,55,20.14946785,0.01835775,9.266243887,13,55,13.9,-32.3
8866,AL132000,              ISAAC, HU,14.6,-34.2,85,9/23/2000 18:00,40,1,10,52,20,1400,70,18.82172809,0.018608827,9.266243887,13,70,14.3,-33.2
8867,AL132000,              ISAAC, HU,14.9,-35,105,9/24/2000 0:00,55,1,11,52,30,2550,85,18.25519591,0.018858997,9.266243887,14,85,14.6,-34.2
8868,AL132000,              ISAAC, HU,15.1,-35.8,100,9/24/2000 6:00,45,1,12,52,35,3675,105,17.07123945,0.019356565,9.266243887,14,105,14.9,-35
8869,AL132000,              ISAAC, HU,15.5,-36.8,100,9/24/2000 12:00,30,1,13,52,15,1575,105,15.06105234,0.019727271,9.266243887,14,100,15.1,-35.8
8871,AL132000,              ISAAC, HU,16.3,-38.6,95,9/25/2000 0:00,-10,0,15,52,0,0,105,19.00381293,0.020340283,9.266243887,15,100,15.8,-37.8
8876,AL132000,              ISAAC, HU,18.3,-42.9,85,9/26/2000 6:00,-10,0,20,52,0,0,105,15.55288799,0.022845128,9.266243887,16,90,17.9,-42
8880,AL132000,              ISAAC, HU,20.4,-47,85,9/27/2000 6:00,0,0,24,52,5,525,105,20.5903181,0.024447647,9.266243887,17,80,19.6,-46
8881,AL132000,              ISAAC, HU,21,-48.1,90,9/27/2000 12:00,15,0,25,52,10,1050,105,21.19722361,0.025006021,9.266243887,17,85,20.4,-47
8882,AL132000,              ISAAC, HU,21.9,-49.5,95,9/27/2000 18:00,20,0,26,52,10,1050,105,22.39072116,0.025556775,9.266243887,17,90,21,-48.1
8883,AL132000,              ISAAC, HU,22.8,-50.6,100,9/28/2000 0:00,20,0,27,52,10,1050,105,25.68903794,0.026421719,9.266243887,18,95,21.9,-49.5
8884,AL132000,              ISAAC, HU,23.8,-52,105,9/28/2000 6:00,20,0,28,52,10,1050,105,27.2051063,0.02705694,9.266243887,18,100,22.8,-50.6
8885,AL132000,              ISAAC, HU,25,-52.9,110,9/28/2000 12:00,20,0,29,52,10,1050,105,27.66974782,0.02798743,9.266243887,18,105,23.8,-52
8886,AL132000,              ISAAC, HU,26.6,-54.2,120,9/28/2000 18:00,25,0,30,52,10,1100,110,28.19853686,0.028890295,9.266243887,18,110,25,-52.9
8887,AL132000,              ISAAC, HU,28,-55.1,115,9/29/2000 0:00,15,0,31,52,15,1800,120,31.83216448,0.029859996,9.266243887,19,120,26.6,-54.2
8888,AL132000,              ISAAC, HU,29.7,-55.9,110,9/29/2000 6:00,5,0,32,52,5,600,120,33.24858366,0.030975507,9.266243887,19,115,28,-55.1
8898,AL132001,              KAREN, TS,34.9,-65.3,60,10/13/2001 6:00,0,0,9,18,0,0,60,13.17820059,0.036823443,9.266243887,32,60,34.2,-66.1
8899,AL132001,              KAREN, TS,36.2,-64.8,60,10/13/2001 12:00,0,0,10,18,0,0,60,15.06719634,0.037220499,9.266243887,32,60,34.9,-65.3
8900,AL132001,              KAREN, HU,37.3,-64.6,65,10/13/2001 18:00,5,0,11,18,0,0,60,20.98380739,0.037595332,9.266243887,32,60,36.2,-64.8
8901,AL132001,              KAREN, HU,37.9,-64,65,10/14/2001 0:00,5,0,12,18,5,325,65,22.84795808,0.037947717,9.266243887,33,65,37.3,-64.6
8902,AL132001,              KAREN, HU,38.6,-63.7,70,10/14/2001 6:00,10,0,13,18,5,325,65,16.82680366,0.038541886,9.266243887,33,65,37.9,-64
8903,AL132001,              KAREN, TS,39.3,-63.9,60,10/14/2001 12:00,0,0,14,18,5,350,70,13.72405213,0.038982705,9.266243887,33,70,38.6,-63.7
8907,AL132002,               LILI, TD,10.2,-44.6,25,9/21/2002 18:00,NA,NA,1,52,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
8908,AL132002,               LILI, TD,10.3,-46.5,30,9/22/2002 0:00,NA,NA,2,52,NA,NA,25,340.3453657,0.040254514,9.266243887,11,25,10.2,-44.6
8909,AL132002,               LILI, TD,10.8,-48.5,30,9/22/2002 6:00,NA,NA,3,52,NA,NA,30,369.6282871,0.04021185,9.266243887,11,30,10.3,-46.5
8910,AL132002,               LILI, TD,11.2,-50.4,30,9/22/2002 12:00,NA,NA,4,52,5,150,30,35.96513516,0.014095055,9.266243887,11,30,10.8,-48.5
8911,AL132002,               LILI, TD,11.8,-52.2,30,9/22/2002 18:00,5,0,5,52,0,0,30,36.46981445,0.014227266,9.266243887,11,30,11.2,-50.4
8912,AL132002,               LILI, TS,12.1,-54.6,35,9/23/2002 0:00,5,0,6,52,0,0,30,34.87337558,0.014885681,9.266243887,12,30,11.8,-52.2
8913,AL132002,               LILI, TS,12.2,-56.8,40,9/23/2002 6:00,10,0,7,52,5,175,35,39.01737439,0.015409161,9.266243887,12,35,12.1,-54.6
8914,AL132002,               LILI, TS,12.4,-58.7,45,9/23/2002 12:00,15,0,8,52,10,400,40,41.85711929,0.016188713,9.266243887,12,40,12.2,-56.8
8915,AL132002,               LILI, TS,12.5,-60.4,50,9/23/2002 18:00,20,0,9,52,10,450,45,37.230096,0.016575846,9.266243887,12,45,12.4,-58.7
8916,AL132002,               LILI, TS,12.7,-62.1,50,9/24/2002 0:00,15,0,10,52,10,500,50,32.70460951,0.01670449,9.266243887,13,50,12.5,-60.4
8917,AL132002,               LILI, TS,12.8,-63.7,50,9/24/2002 6:00,10,0,11,52,5,250,50,30.87760252,0.016961163,9.266243887,13,50,12.7,-62.1
8918,AL132002,               LILI, TS,13,-64.9,60,9/24/2002 12:00,15,0,12,52,0,0,50,29.96532602,0.017089189,9.266243887,13,50,12.8,-63.7
8919,AL132002,               LILI, TS,13.2,-66,50,9/24/2002 18:00,0,0,13,52,10,600,60,25.44782684,0.017344618,9.266243887,13,60,13,-64.9
8920,AL132002,               LILI, TS,13.5,-66.9,35,9/25/2002 0:00,-15,0,14,52,0,0,60,21.09419759,0.017472014,9.266243887,14,50,13.2,-66
8923,AL132002,               LILI, TD,15.9,-74,30,9/27/2002 6:00,-5,0,23,52,0,0,60,12.18535282,0.020583764,9.266243887,16,30,15.7,-73.5
8924,AL132002,               LILI, TS,16.1,-74.6,35,9/27/2002 12:00,5,0,24,52,0,0,60,9.341530798,0.020947102,9.266243887,16,30,15.9,-74
8925,AL132002,               LILI, TS,16.7,-75,40,9/27/2002 18:00,10,0,25,52,5,300,60,10.48018675,0.021067704,9.266243887,16,35,16.1,-74.6
8926,AL132002,               LILI, TS,17.4,-75.1,45,9/28/2002 0:00,15,0,26,52,10,600,60,11.57800599,0.021308139,9.266243887,17,40,16.7,-75
8927,AL132002,               LILI, TS,17.5,-75.6,45,9/28/2002 6:00,15,0,27,52,10,600,60,12.83708621,0.021547535,9.266243887,17,45,17.4,-75.1
8928,AL132002,               LILI, TS,18.1,-75.4,45,9/28/2002 12:00,10,0,28,52,5,300,60,9.120862203,0.022259374,9.266243887,17,45,17.5,-75.6
8929,AL132002,               LILI, TS,18.5,-75.7,45,9/28/2002 18:00,5,0,29,52,0,0,60,7.005880045,0.02307749,9.266243887,17,45,18.1,-75.4
8930,AL132002,               LILI, TS,18.8,-76.1,45,9/29/2002 0:00,0,0,30,52,0,0,60,9.308055136,0.023193251,9.266243887,18,45,18.5,-75.7
8931,AL132002,               LILI, TS,18.8,-76.8,40,9/29/2002 6:00,-5,0,31,52,0,0,60,8.940436272,0.023881825,9.266243887,18,45,18.8,-76.1
8933,AL132002,               LILI, TS,18.7,-77.6,50,9/29/2002 18:00,5,0,33,52,0,0,60,9.696294998,0.024671899,9.266243887,18,45,18.7,-77.2
8934,AL132002,               LILI, TS,19,-78.1,55,9/30/2002 0:00,10,0,34,52,10,600,60,7.080477017,0.024671899,9.266243887,19,50,18.7,-77.6
8935,AL132002,               LILI, TS,19.1,-78.7,60,9/30/2002 6:00,20,0,35,52,10,600,60,8.367586195,0.024559923,9.266243887,19,55,19,-78.1
8936,AL132002,               LILI, HU,19.6,-79.6,65,9/30/2002 12:00,20,0,36,52,10,600,60,10.33106969,0.024559923,9.266243887,19,60,19.1,-78.7
8937,AL132002,               LILI, HU,20,-80.3,65,9/30/2002 18:00,15,0,37,52,10,650,65,14.2476537,0.024894949,9.266243887,19,65,19.6,-79.6
8938,AL132002,               LILI, HU,20.5,-81.1,70,10/1/2002 0:00,15,0,38,52,5,325,65,16.27079189,0.025006021,9.266243887,20,65,20,-80.3
8939,AL132002,               LILI, HU,21,-82.2,75,10/1/2002 6:00,15,0,39,52,5,350,70,15.49283309,0.025556775,9.266243887,20,70,20.5,-81.1
8940,AL132002,               LILI, HU,21.6,-83.2,90,10/1/2002 12:00,25,0,40,52,10,750,75,18.9156271,0.025991782,9.266243887,20,75,21,-82.2
8941,AL132002,               LILI, HU,22.4,-84.4,90,10/1/2002 18:00,25,0,41,52,20,1800,90,20.82500614,0.026528401,9.266243887,20,90,21.6,-83.2
8942,AL132002,               LILI, HU,23,-85.7,90,10/2/2002 0:00,20,0,42,52,15,1350,90,22.95698382,0.02705694,9.266243887,21,90,22.4,-84.4
8943,AL132002,               LILI, HU,23.6,-87.2,100,10/2/2002 6:00,25,0,43,52,0,0,90,25.05239804,0.027680291,9.266243887,21,90,23,-85.7
8944,AL132002,               LILI, HU,24.4,-88.3,110,10/2/2002 12:00,20,0,44,52,10,1000,100,26.3436638,0.02849249,9.266243887,21,100,23.6,-87.2
8945,AL132002,               LILI, HU,25.4,-89.5,120,10/2/2002 18:00,30,1,45,52,20,2200,110,25.59100796,0.02908709,9.266243887,21,110,24.4,-88.3
8946,AL132002,               LILI, HU,26.7,-90.3,125,10/3/2002 0:00,35,1,46,52,20,2400,120,25.57817378,0.029668929,9.266243887,22,120,25.4,-89.5
8947,AL132002,               LILI, HU,28.1,-91.4,105,10/3/2002 6:00,5,0,47,52,15,1875,125,27.08713061,0.030424425,9.266243887,22,125,26.7,-90.3
8953,AL132003,             ISABEL, TD,13.8,-31.4,30,9/6/2003 0:00,NA,NA,1,57,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
8954,AL132003,             ISABEL, TS,13.9,-32.7,35,9/6/2003 6:00,NA,NA,2,57,NA,NA,30,533.2725967,0.037220499,9.266243887,5,30,13.8,-31.4
8955,AL132003,             ISABEL, TS,13.6,-33.9,40,9/6/2003 12:00,NA,NA,3,57,NA,NA,35,514.6274022,0.038367464,9.266243887,5,35,13.9,-32.7
8956,AL132003,             ISABEL, TS,13.4,-34.9,45,9/6/2003 18:00,NA,NA,4,57,10,400,40,22.58258637,0.018734026,9.266243887,5,40,13.6,-33.9
8957,AL132003,             ISABEL, TS,13.5,-35.8,55,9/7/2003 0:00,25,0,5,57,10,450,45,20.34439306,0.018858997,9.266243887,4,45,13.4,-34.9
8958,AL132003,             ISABEL, TS,13.9,-36.5,60,9/7/2003 6:00,25,0,6,57,15,825,55,17.14083793,0.0184834,9.266243887,4,55,13.5,-35.8
8959,AL132003,             ISABEL, HU,14.4,-37.3,65,9/7/2003 12:00,25,0,7,57,15,900,60,15.1338026,0.018231874,9.266243887,4,60,13.9,-36.5
8960,AL132003,             ISABEL, HU,15.2,-38.5,70,9/7/2003 18:00,25,0,8,57,10,650,65,15.85902862,0.01835775,9.266243887,4,65,14.4,-37.3
8961,AL132003,             ISABEL, HU,15.8,-39.7,80,9/8/2003 0:00,25,0,9,57,10,700,70,21.60709886,0.018858997,9.266243887,3,70,15.2,-38.5
8962,AL132003,             ISABEL, HU,16.5,-40.9,95,9/8/2003 6:00,35,1,10,57,15,1200,80,25.08523455,0.019480372,9.266243887,3,80,15.8,-39.7
8963,AL132003,             ISABEL, HU,17.1,-42,110,9/8/2003 12:00,45,1,11,57,25,2375,95,24.55116431,0.02046215,9.266243887,3,95,16.5,-40.9
8964,AL132003,             ISABEL, HU,17.6,-43.1,110,9/8/2003 18:00,40,1,12,57,30,3300,110,23.72498436,0.02118805,9.266243887,3,110,17.1,-42
8965,AL132003,             ISABEL, HU,18.2,-44.1,115,9/9/2003 0:00,35,1,13,57,15,1650,110,21.99378668,0.022023165,9.266243887,2,110,17.6,-43.1
8966,AL132003,             ISABEL, HU,18.9,-45.2,115,9/9/2003 6:00,20,0,14,57,5,575,115,21.15948729,0.022728528,9.266243887,2,115,18.2,-44.1
8967,AL132003,             ISABEL, HU,19.4,-46.3,115,9/9/2003 12:00,5,0,15,57,5,575,115,22.05917745,0.023308728,9.266243887,2,115,18.9,-45.2
8968,AL132003,             ISABEL, HU,20,-47.3,115,9/9/2003 18:00,5,0,16,57,0,0,115,22.2719177,0.023995576,9.266243887,2,115,19.4,-46.3
8969,AL132003,             ISABEL, HU,20.5,-48.3,110,9/10/2003 0:00,-5,0,17,57,0,0,115,20.98924303,0.024783576,9.266243887,1,115,20,-47.3
8972,AL132003,             ISABEL, HU,21.1,-51.4,120,9/10/2003 18:00,5,0,20,57,5,575,115,19.02129873,0.026528401,9.266243887,1,115,21.1,-50.4
8973,AL132003,             ISABEL, HU,21.2,-52.3,125,9/11/2003 0:00,15,0,21,57,10,1200,120,17.40041489,0.026951887,9.266243887,0,120,21.1,-51.4
8974,AL132003,             ISABEL, HU,21.3,-53.2,125,9/11/2003 6:00,15,0,22,57,10,1250,125,16.44593971,0.027161665,9.266243887,0,125,21.2,-52.3
8975,AL132003,             ISABEL, HU,21.4,-54,135,9/11/2003 12:00,20,0,23,57,5,625,125,15.6603996,0.027161665,9.266243887,0,125,21.3,-53.2
8976,AL132003,             ISABEL, HU,21.5,-54.8,145,9/11/2003 18:00,25,0,24,57,10,1350,135,14.79303612,0.027266057,9.266243887,0,135,21.4,-54
8977,AL132003,             ISABEL, HU,21.6,-55.7,140,9/12/2003 0:00,15,0,25,57,20,2900,145,13.92760454,0.027370116,9.266243887,1,145,21.5,-54.8
8978,AL132003,             ISABEL, HU,21.7,-56.6,140,9/12/2003 6:00,15,0,26,57,5,725,145,14.77312971,0.027473844,9.266243887,1,140,21.6,-55.7
8980,AL132003,             ISABEL, HU,21.7,-58.2,140,9/12/2003 18:00,-5,0,28,57,0,0,145,14.64633784,0.027680291,9.266243887,1,140,21.6,-57.4
8981,AL132003,             ISABEL, HU,21.8,-59.1,135,9/13/2003 0:00,-5,0,29,57,0,0,145,13.77524922,0.027783011,9.266243887,2,140,21.7,-58.2
8984,AL132003,             ISABEL, HU,22.5,-62.1,140,9/13/2003 18:00,0,0,32,57,0,0,145,16.56441708,0.02788539,9.266243887,2,135,22.1,-61
